order_id,order_date,year,month,quarter,customer_id,region,country,category,subcategory,quantity,unit_price,discount,revenue,profit,aov,profit_margin,payment_method,shipping_mode
103803,2023-01-22,2023,Jan,Q1,C2178,Europe,United Kingdom,Clothing,Shoes,9,146,0.01,1300.86,502.73,144.54,0.3864597266423751,Bank Transfer,Same-Day
103804,2024-08-08,2024,Aug,Q3,C2511,North America,United States,Clothing,Shirt,3,40,0.29,85.2,31.46,28.400000000000002,0.3692488262910798,Credit Card,Standard
103805,2024-05-23,2024,May,Q2,C2989,Europe,Germany,Furniture,Sofa,3,1395,0.12,3682.8,976.36,1227.6000000000001,0.26511350059737154,PayPal,Same-Day
103806,2024-06-15,2024,Jun,Q2,C1440,Europe,Germany,Electronics,Laptop,7,1985,0.14,11949.7,2078.47,1707.1000000000001,0.17393491049984516,Credit Card,Same-Day
103807,2023-06-26,2023,Jun,Q2,C1517,Europe,France,Electronics,Television,7,1178,0.3,5772.2,1272.49,824.6,0.22045147430788956,Bank Transfer,Express
103808,2024-07-17,2024,Jul,Q3,C2639,Asia-Pacific,Australia,Electronics,Tablet,9,1847,0.19,13464.63,4231.883900000002,1496.07,0.3142963378867449,Credit Card,Same-Day
103809,2023-08-07,2023,Aug,Q3,C2683,South America,Argentina,Furniture,Lamp,8,198,0.29,1124.64,437.74,140.58,0.38922677479015505,Credit Card,Same-Day
103810,2024-08-05,2024,Aug,Q3,C2208,Asia-Pacific,Australia,Electronics,Television,1,1423,0.27,1038.79,333.24,1038.79,0.32079631109271367,Credit Card,Same-Day
103811,2023-12-17,2023,Dec,Q4,C1159,Asia-Pacific,Australia,Electronics,Tablet,10,762,0.02,7467.6,2591.28,746.76,0.34700305318977986,Credit Card,Same-Day
103812,2024-09-07,2024,Sep,Q3,C1266,North America,Mexico,Furniture,Chair,7,1386,0.06,9119.88,3132.61,1302.84,0.34349245823409963,PayPal,Same-Day
103813,2023-02-12,2023,Feb,Q1,C1935,Asia-Pacific,China,Clothing,Jacket,8,127,0.18,833.12,97.57,104.14,0.11711398117918186,Bank Transfer,Express
103814,2024-02-18,2024,Feb,Q1,C1211,North America,United States,Electronics,Laptop,4,314,0.04,1205.76,384.96,301.44,0.3192675159235669,Bank Transfer,Standard
103815,2024-01-01,2024,Jan,Q1,C2192,South America,Argentina,Electronics,Television,6,1639,0.16,8260.56,2293.74,1376.76,0.2776736686132659,Credit Card,Same-Day
103816,2024-09-16,2024,Sep,Q3,C2631,South America,Chile,Furniture,Sofa,1,107,0.09,97.37,33.87,97.37,0.347848413268974,Credit Card,Express
103817,2023-12-28,2023,Dec,Q4,C1525,Europe,Italy,Furniture,Lamp,4,476,0.05,1808.8,399.72,452.2,0.22098628925254316,PayPal,Same-Day
103818,2023-01-06,2023,Jan,Q1,C1603,Europe,Germany,Furniture,Table,7,209,0.01,1448.37,287.34,206.91,0.19838853331676298,Bank Transfer,Same-Day
103819,2023-02-15,2023,Feb,Q1,C2397,Asia-Pacific,Australia,Furniture,Chair,8,943,0.1,6789.6,2037.77,848.7,0.30013108283256745,Credit Card,Standard
103820,2023-03-13,2023,Mar,Q1,C1056,North America,United States,Electronics,Laptop,4,871,0.11,3100.76,638.11,775.19,0.20579148337826855,Bank Transfer,Express
103821,2023-04-08,2023,Apr,Q2,C2281,South America,Brazil,Electronics,Laptop,1,1626,0.09,1479.66,362.51,1479.66,0.2449954719327413,Bank Transfer,Express
103822,2023-12-14,2023,Dec,Q4,C1862,South America,Brazil,Electronics,Smartphone,4,443,0.02,1736.56,281.6,434.14,0.16215967199520895,PayPal,Express
103823,2024-10-25,2024,Oct,Q4,C2520,Asia-Pacific,Japan,Clothing,Shoes,4,62,0.21,195.92,75.38,48.98,0.3847488770926909,Bank Transfer,Standard
103824,2024-07-21,2024,Jul,Q3,C1813,North America,United States,Clothing,Shoes,5,45,0.09,204.75,52.34,40.95,0.2556288156288156,Credit Card,Standard
103825,2023-06-23,2023,Jun,Q2,C2187,North America,Mexico,Electronics,Television,6,1648,0.23,7613.76,1517.12,1268.96,0.1992602866389274,Bank Transfer,Same-Day
103826,2023-12-23,2023,Dec,Q4,C1452,Asia-Pacific,South Korea,Clothing,Shoes,6,280,0.22,1310.4,384.72,218.4,0.2935897435897436,PayPal,Same-Day
103827,2023-07-07,2023,Jul,Q3,C1948,Asia-Pacific,Japan,Electronics,Smartphone,5,1527,0.01,7558.65,1222.09,1511.73,0.16168098800711767,PayPal,Express
103828,2024-12-21,2024,Dec,Q4,C2759,North America,Canada,Furniture,Chair,1,810,0.01,801.9,221.04,801.9,0.275645342312009,Credit Card,Express
103829,2023-03-28,2023,Mar,Q1,C1179,Europe,France,Clothing,Jacket,1,196,0.16,164.64,33.14,164.64,0.201287657920311,PayPal,Same-Day
103830,2024-04-26,2024,Apr,Q2,C2880,North America,United States,Electronics,Television,5,1122,0.23,4319.7,950.35,863.9399999999999,0.22000370396092322,Credit Card,Same-Day
103831,2023-05-23,2023,May,Q2,C2435,South America,Argentina,Electronics,Tablet,7,1675,0.02,11490.5,4231.883900000002,1641.5,0.36829414733910637,Bank Transfer,Express
103832,2024-11-27,2024,Nov,Q4,C2399,North America,Canada,Furniture,Sofa,9,771,0.16,5828.76,665.38,647.64,0.11415464009497732,Credit Card,Standard
103833,2024-12-11,2024,Dec,Q4,C2182,North America,Canada,Electronics,Laptop,5,1609,0.06,7562.3,2142.07,1512.46,0.28325641669862345,Bank Transfer,Standard
103834,2024-07-17,2024,Jul,Q3,C2339,Asia-Pacific,India,Electronics,Smartphone,2,1400,0.03,2716,312.68,1358,0.11512518409425626,Credit Card,Standard
103835,2023-12-14,2023,Dec,Q4,C1652,Europe,United Kingdom,Furniture,Chair,9,1067,0.28,6914.16,1884.64,768.24,0.27257685676929666,Credit Card,Standard
103836,2024-07-12,2024,Jul,Q3,C1624,South America,Brazil,Furniture,Lamp,5,1384,0.08,6366.4,2516.49,1273.28,0.3952767655189746,Bank Transfer,Same-Day
103837,2024-01-17,2024,Jan,Q1,C2903,Asia-Pacific,Australia,Clothing,Shirt,5,108,0.22,421.2,147.65,84.24,0.3505460588793922,Bank Transfer,Express
103838,2023-04-22,2023,Apr,Q2,C2188,Asia-Pacific,South Korea,Clothing,Shoes,3,95,0.15,242.25,96.79,80.75,0.399545923632611,PayPal,Same-Day
103839,2024-06-25,2024,Jun,Q2,C2402,Asia-Pacific,China,Electronics,Laptop,7,450,0.01,3118.5,384,445.5,0.12313612313612314,Bank Transfer,Standard
103840,2024-04-18,2024,Apr,Q2,C1661,Asia-Pacific,Australia,Electronics,Smartphone,1,1567,0.01,1551.33,387.23,1551.33,0.2496116235746102,Credit Card,Standard
103841,2024-05-16,2024,May,Q2,C2399,Asia-Pacific,China,Clothing,Shirt,6,291,0.08,1606.32,491.34,267.71999999999997,0.30587927685641714,PayPal,Same-Day
103842,2023-04-26,2023,Apr,Q2,C1773,Asia-Pacific,Japan,Clothing,Jacket,5,174,0.04,835.2,180.36,167.04000000000002,0.21594827586206897,Bank Transfer,Same-Day
103843,2023-09-28,2023,Sep,Q3,C1134,Europe,Spain,Electronics,Television,6,1392,0.18,6848.64,1797.52,1141.44,0.2624637884309877,Credit Card,Standard
103844,2023-10-02,2023,Oct,Q4,C1178,South America,Argentina,Clothing,Shoes,3,122,0.23,281.82,46.18,93.94,0.16386345894542617,PayPal,Same-Day
103845,2023-05-07,2023,May,Q2,C2333,North America,Canada,Clothing,Shirt,9,168,0.15,1285.2,140.45,142.8,0.10928260192966074,Bank Transfer,Same-Day
103846,2023-04-19,2023,Apr,Q2,C2909,Europe,Italy,Clothing,Pants,5,10,0.28,46.4384,9.6599,9.28768,0.2080153493660419,Credit Card,Express
103847,2024-04-24,2024,Apr,Q2,C1209,South America,Argentina,Electronics,Laptop,2,1585,0.3,2219,614.72,1109.5,0.27702568724650745,Credit Card,Standard
103848,2023-12-10,2023,Dec,Q4,C2965,North America,United States,Electronics,Smartphone,5,816,0.16,3427.2,386.15,685.4399999999999,0.11267215219421102,Credit Card,Same-Day
103849,2024-10-27,2024,Oct,Q4,C2005,South America,Chile,Clothing,Jacket,9,151,0.25,1019.25,320.15,113.25,0.3141035074809909,PayPal,Standard
103850,2024-01-28,2024,Jan,Q1,C2784,Asia-Pacific,China,Electronics,Smartphone,8,1988,0.09,14273.150400000008,3281.49,1784.143800000001,0.2299064963261368,PayPal,Express
103851,2024-01-07,2024,Jan,Q1,C2157,North America,Mexico,Furniture,Chair,6,499,0.02,2934.12,807.82,489.02,0.2753193461753439,PayPal,Express
103852,2023-05-26,2023,May,Q2,C2142,North America,United States,Electronics,Laptop,1,886,0.21,699.94,228.69,699.94,0.3267280052575935,PayPal,Express
103853,2023-06-07,2023,Jun,Q2,C2501,Asia-Pacific,South Korea,Clothing,Pants,4,85,0.12,299.2,115.76,74.8,0.3868983957219252,PayPal,Express
103854,2023-07-06,2023,Jul,Q3,C2379,Asia-Pacific,South Korea,Electronics,Tablet,8,944,0.04,7249.92,787.31,906.24,0.10859568105579095,Bank Transfer,Same-Day
103855,2024-02-12,2024,Feb,Q1,C1205,North America,Canada,Furniture,Lamp,1,351,0.03,340.47,61.12,340.47,0.17951655065057126,PayPal,Standard
103856,2023-12-23,2023,Dec,Q4,C1635,North America,United States,Furniture,Table,3,798,0.03,2322.18,690.11,774.06,0.2971819583322568,Credit Card,Same-Day
103857,2024-06-08,2024,Jun,Q2,C1808,North America,Mexico,Furniture,Chair,6,1234,0.26,5478.96,1602.14,913.16,0.2924168090294509,Bank Transfer,Same-Day
103858,2024-02-19,2024,Feb,Q1,C1002,South America,Chile,Electronics,Laptop,4,547,0.05,2078.6,830.91,519.65,0.39974502068700085,Credit Card,Standard
103859,2024-11-10,2024,Nov,Q4,C2512,Asia-Pacific,South Korea,Electronics,Laptop,7,1335,0.04,8971.2,2092.07,1281.6000000000001,0.23319845728553593,PayPal,Standard
103860,2024-03-04,2024,Mar,Q1,C2929,Asia-Pacific,Japan,Clothing,Pants,1,264,0.2,211.2,56.82,211.2,0.2690340909090909,PayPal,Standard
103861,2023-11-28,2023,Nov,Q4,C1268,South America,Brazil,Furniture,Lamp,9,1079,0.12,8545.68,3353.22,949.52,0.3923877327491785,Credit Card,Same-Day
103862,2024-09-02,2024,Sep,Q3,C2150,Asia-Pacific,Australia,Furniture,Lamp,7,1216,0.12,7490.56,1869.89,1070.0800000000002,0.24963287124060152,PayPal,Same-Day
103863,2023-01-19,2023,Jan,Q1,C2430,Europe,United Kingdom,Furniture,Lamp,3,1033,0.26,2293.26,403.18,764.4200000000001,0.17581085441685634,PayPal,Same-Day
103864,2023-02-18,2023,Feb,Q1,C1656,South America,Brazil,Electronics,Tablet,1,1212,0.06,1139.28,145.82,1139.28,0.12799311846078223,Credit Card,Standard
103865,2023-06-25,2023,Jun,Q2,C1521,North America,United States,Clothing,Shoes,7,166,0.01,1150.38,352.88,164.34,0.3067508127749091,PayPal,Same-Day
103866,2023-02-20,2023,Feb,Q1,C1845,North America,Mexico,Furniture,Sofa,6,123,0.03,715.86,166.4,119.31,0.2324476853015953,PayPal,Standard
103867,2024-09-03,2024,Sep,Q3,C1363,Europe,Italy,Furniture,Chair,5,170,0.18,697,97.18,139.4,0.1394261119081779,PayPal,Standard
103868,2024-10-11,2024,Oct,Q4,C1756,Asia-Pacific,South Korea,Electronics,Television,8,637,0.21,4025.84,1071.13,503.23,0.26606372831508457,Credit Card,Express
103869,2023-02-08,2023,Feb,Q1,C2820,South America,Brazil,Electronics,Laptop,1,601,0.15,510.85,132.71,510.85,0.2597827150827053,Credit Card,Same-Day
103870,2023-07-14,2023,Jul,Q3,C2674,Asia-Pacific,China,Clothing,Shoes,10,277,0.22,2160.6,557.33,216.06,0.2579514949551051,Bank Transfer,Express
103871,2023-02-20,2023,Feb,Q1,C1494,Europe,United Kingdom,Furniture,Chair,10,1364,0.1,12276,2764.12,1227.6,0.2251645487129358,Credit Card,Standard
103872,2024-07-14,2024,Jul,Q3,C1997,Europe,Germany,Electronics,Laptop,3,1386,0.02,4074.84,959.29,1358.28,0.23541783235660785,PayPal,Same-Day
103873,2024-07-19,2024,Jul,Q3,C2433,North America,Mexico,Electronics,Television,5,1738,0.11,7734.1,2468.5,1546.8200000000002,0.3191709442598363,Bank Transfer,Express
103874,2024-10-25,2024,Oct,Q4,C2306,North America,Canada,Clothing,Pants,3,17,0.22,46.4384,9.6599,15.479466666666667,0.2080153493660419,Credit Card,Express
103875,2024-03-25,2024,Mar,Q1,C1284,North America,Mexico,Furniture,Lamp,4,961,0.18,3152.08,616.31,788.02,0.1955248597751326,Credit Card,Standard
103876,2024-08-29,2024,Aug,Q3,C1320,Asia-Pacific,South Korea,Electronics,Television,6,339,0.21,1606.86,203.26,267.81,0.12649515203564715,PayPal,Same-Day
103877,2024-02-15,2024,Feb,Q1,C2106,Asia-Pacific,India,Clothing,Shoes,9,252,0.08,2086.56,516.99,231.84,0.2477714515757994,Credit Card,Same-Day
103878,2024-06-18,2024,Jun,Q2,C2445,South America,Argentina,Clothing,Shirt,4,68,0.01,269.28,65.38,67.32,0.24279560308972076,Bank Transfer,Express
103879,2023-03-16,2023,Mar,Q1,C2720,North America,Canada,Electronics,Tablet,7,1532,0.02,10509.52,3368.5,1501.3600000000001,0.320518919988734,PayPal,Same-Day
103880,2023-08-16,2023,Aug,Q3,C1908,Europe,United Kingdom,Clothing,Shirt,4,118,0.05,448.4,116.74,112.1,0.2603479036574487,Credit Card,Same-Day
103881,2024-04-10,2024,Apr,Q2,C1383,Europe,France,Clothing,Pants,5,144,0.01,712.8,187.13,142.56,0.2625280583613917,PayPal,Standard
103882,2023-12-05,2023,Dec,Q4,C2491,Asia-Pacific,India,Electronics,Tablet,1,1419,0.14,1220.34,292.49,1220.34,0.2396791058229674,Credit Card,Express
103883,2023-09-04,2023,Sep,Q3,C1524,South America,Argentina,Electronics,Tablet,9,260,0,2340,546.82,260,0.2336837606837607,PayPal,Same-Day
103884,2023-07-26,2023,Jul,Q3,C2487,Asia-Pacific,Japan,Clothing,Shoes,7,17,0.21,94.01,35.77,13.430000000000001,0.38049143708116157,PayPal,Standard
103885,2024-09-20,2024,Sep,Q3,C2710,Asia-Pacific,South Korea,Furniture,Table,2,1428,0.05,2713.2,833.33,1356.6,0.30713917145805697,PayPal,Express
103886,2023-08-23,2023,Aug,Q3,C2808,Asia-Pacific,Japan,Furniture,Chair,3,1155,0.19,2806.65,330,935.5500000000001,0.11757789535567313,Bank Transfer,Standard
103887,2023-12-10,2023,Dec,Q4,C1272,North America,Mexico,Furniture,Table,9,849,0.08,7029.72,2402.38,781.08,0.34174618619233765,Credit Card,Express
103888,2023-05-11,2023,May,Q2,C1854,North America,United States,Electronics,Tablet,3,562,0.22,1315.08,411.91,438.35999999999996,0.3132204884873924,Bank Transfer,Standard
103889,2023-02-09,2023,Feb,Q1,C1939,South America,Chile,Clothing,Shirt,4,139,0.23,428.12,62.18,107.03,0.14523965243389703,Bank Transfer,Standard
103890,2024-05-26,2024,May,Q2,C2734,North America,United States,Furniture,Lamp,2,1374,0.09,2500.68,883.71,1250.34,0.35338787849704884,Bank Transfer,Same-Day
103891,2024-07-11,2024,Jul,Q3,C2379,Europe,France,Electronics,Laptop,4,1193,0.01,4724.28,1460.17,1181.07,0.3090777853979866,PayPal,Same-Day
103892,2023-07-28,2023,Jul,Q3,C1752,South America,Brazil,Furniture,Chair,3,1235,0.2,2964,624.75,988,0.21077935222672065,Bank Transfer,Standard
103893,2024-07-25,2024,Jul,Q3,C2659,Europe,United Kingdom,Clothing,Shoes,8,103,0.05,782.8,291.07,97.85,0.37183188553909047,Bank Transfer,Standard
103894,2024-04-19,2024,Apr,Q2,C2295,North America,Canada,Clothing,Jacket,7,193,0.14,1161.86,320.52,165.98,0.2758680047510027,Credit Card,Express
103895,2023-05-18,2023,May,Q2,C1453,Europe,Italy,Electronics,Laptop,7,1170,0.12,7207.2,2847.61,1029.6,0.3951062826062826,PayPal,Express
103896,2024-03-02,2024,Mar,Q1,C1270,Europe,Spain,Furniture,Lamp,8,736,0.02,5770.24,652.77,721.28,0.11312701031499557,PayPal,Standard
103897,2024-05-16,2024,May,Q2,C1345,South America,Brazil,Electronics,Laptop,4,486,0.2,1555.2,370.43,388.8,0.23818801440329218,PayPal,Express
103898,2024-06-26,2024,Jun,Q2,C1012,South America,Chile,Electronics,Smartphone,7,1974,0.08,12712.56,1892.64,1816.08,0.14887953331193718,PayPal,Standard
103899,2023-03-15,2023,Mar,Q1,C1598,Asia-Pacific,South Korea,Furniture,Lamp,10,706,0.09,6424.6,2511.61,642.46,0.3909364007097718,PayPal,Same-Day
103900,2024-08-04,2024,Aug,Q3,C2686,Asia-Pacific,Japan,Furniture,Lamp,2,437,0.24,664.24,127.89,332.12,0.19253583042273878,PayPal,Standard
103901,2023-03-28,2023,Mar,Q1,C2705,Asia-Pacific,China,Electronics,Tablet,8,515,0.01,4078.8,748.53,509.85,0.1835172109443954,PayPal,Same-Day
103902,2024-10-08,2024,Oct,Q4,C1623,Europe,Spain,Electronics,Smartphone,10,360,0.26,2664,613.85,266.4,0.23042417417417418,Credit Card,Express
103903,2023-11-23,2023,Nov,Q4,C1187,North America,United States,Furniture,Chair,4,883,0.04,3390.72,871.91,847.68,0.25714597489618723,PayPal,Express
103904,2023-07-22,2023,Jul,Q3,C2230,Europe,United Kingdom,Clothing,Shirt,8,196,0.11,1395.52,266.18,174.44,0.19073893602384775,Credit Card,Express
103905,2023-07-15,2023,Jul,Q3,C1165,South America,Argentina,Clothing,Shirt,2,124,0.23,190.96,54.79,95.48,0.28691872643485544,Credit Card,Express
103906,2024-06-20,2024,Jun,Q2,C2620,South America,Argentina,Electronics,Tablet,8,1935,0.12,13622.4,2888.07,1702.8,0.2120088971106413,Bank Transfer,Standard
103907,2023-04-27,2023,Apr,Q2,C2112,North America,Mexico,Clothing,Shoes,5,14,0.23,53.9,9.6599,10.78,0.17921892393320965,PayPal,Same-Day
103908,2024-10-06,2024,Oct,Q4,C1131,North America,Canada,Electronics,Television,3,1489,0.04,4288.32,1275.93,1429.4399999999998,0.2975360980523842,Bank Transfer,Standard
103909,2023-01-10,2023,Jan,Q1,C1873,Asia-Pacific,China,Furniture,Sofa,5,826,0.27,3014.9,599.4,602.98,0.1988125642641547,PayPal,Same-Day
103910,2024-02-24,2024,Feb,Q1,C1268,Asia-Pacific,Australia,Clothing,Jacket,8,194,0.02,1520.96,600.28,190.12,0.3946717862402693,Credit Card,Same-Day
103911,2023-01-29,2023,Jan,Q1,C2805,Europe,Italy,Electronics,Television,7,1934,0.02,13267.24,4129.61,1895.32,0.31126368408199445,Credit Card,Same-Day
103912,2023-08-23,2023,Aug,Q3,C1212,North America,United States,Clothing,Shirt,6,149,0.22,697.32,95.65,116.22000000000001,0.1371680146847932,Bank Transfer,Express
103913,2024-03-05,2024,Mar,Q1,C2400,Asia-Pacific,South Korea,Electronics,Television,7,1328,0.1,8366.4,1674.29,1195.2,0.20012072097915473,Bank Transfer,Express
103914,2023-12-30,2023,Dec,Q4,C2598,North America,Canada,Clothing,Jacket,8,34,0.21,214.88,49.57,26.86,0.23068689501116904,Bank Transfer,Standard
103915,2024-11-20,2024,Nov,Q4,C2924,South America,Argentina,Furniture,Lamp,8,705,0.22,4399.2,908.94,549.9,0.2066148390616476,Bank Transfer,Express
103916,2023-12-16,2023,Dec,Q4,C1784,Asia-Pacific,Japan,Clothing,Pants,6,267,0.21,1265.58,297.89,210.92999999999998,0.235378245547496,Credit Card,Same-Day
103917,2023-03-15,2023,Mar,Q1,C1423,South America,Argentina,Clothing,Pants,8,106,0.07,788.64,159.53,98.58,0.20228494623655915,Credit Card,Express
103918,2024-11-29,2024,Nov,Q4,C2538,Asia-Pacific,South Korea,Electronics,Television,6,1759,0.17,8759.82,2077.73,1459.97,0.23718866369400285,Credit Card,Express
103919,2023-05-24,2023,May,Q2,C2737,Asia-Pacific,India,Furniture,Lamp,3,1067,0.27,2336.73,803.43,778.91,0.3438266295207405,Bank Transfer,Standard
103920,2024-04-04,2024,Apr,Q2,C1392,North America,United States,Clothing,Shoes,7,164,0.16,964.32,345.7,137.76000000000002,0.35849095735855313,PayPal,Standard
103921,2023-10-20,2023,Oct,Q4,C2973,South America,Argentina,Furniture,Chair,7,444,0.28,2237.76,881,319.68,0.3936972686972687,Bank Transfer,Same-Day
103922,2023-04-25,2023,Apr,Q2,C2056,Asia-Pacific,South Korea,Electronics,Tablet,9,1269,0.29,8108.91,2520.81,900.99,0.3108691550405665,Credit Card,Express
103923,2024-09-18,2024,Sep,Q3,C2506,Europe,France,Furniture,Table,6,591,0.04,3404.16,1107.92,567.36,0.32546061289716116,PayPal,Express
103924,2023-06-07,2023,Jun,Q2,C1074,Europe,United Kingdom,Electronics,Smartphone,2,510,0.24,775.2,183.12,387.6,0.23622291021671826,Bank Transfer,Express
103925,2024-05-05,2024,May,Q2,C2475,Europe,United Kingdom,Clothing,Jacket,8,251,0.02,1967.84,689.02,245.98,0.3501402553053094,PayPal,Standard
103926,2024-07-10,2024,Jul,Q3,C1621,Europe,Italy,Clothing,Shirt,4,250,0.02,980,221.08,245,0.22559183673469388,PayPal,Express
103927,2023-03-19,2023,Mar,Q1,C1327,South America,Chile,Electronics,Laptop,6,1081,0.17,5383.38,610.43,897.23,0.11339158669831963,PayPal,Same-Day
103928,2024-01-15,2024,Jan,Q1,C2776,Asia-Pacific,Australia,Furniture,Sofa,2,921,0.04,1768.32,608,884.16,0.3438291711907347,Credit Card,Same-Day
103929,2023-08-14,2023,Aug,Q3,C1298,North America,Canada,Clothing,Shirt,4,296,0.14,1018.24,297.46,254.56,0.29213152105593965,Credit Card,Standard
103930,2023-10-22,2023,Oct,Q4,C2197,North America,United States,Clothing,Shirt,7,41,0.05,272.65,94.58,38.949999999999996,0.3468916192921328,Credit Card,Standard
103931,2024-08-09,2024,Aug,Q3,C2690,South America,Chile,Clothing,Shirt,8,42,0.02,329.28,104.92,41.16,0.3186345966958212,Bank Transfer,Standard
103932,2024-06-23,2024,Jun,Q2,C2911,South America,Argentina,Furniture,Lamp,6,1093,0.24,4984.08,1783.07,830.68,0.35775308582526766,Bank Transfer,Express
103933,2024-05-12,2024,May,Q2,C2949,Europe,United Kingdom,Clothing,Pants,5,193,0.01,955.35,367,191.07,0.38415240487779345,PayPal,Same-Day
103934,2023-04-06,2023,Apr,Q2,C2886,Asia-Pacific,Japan,Clothing,Pants,2,252,0.17,418.32,161.55,209.16,0.3861876075731498,PayPal,Standard
103935,2023-06-11,2023,Jun,Q2,C2754,Europe,Spain,Furniture,Table,3,894,0,2682,700.34,894,0.2611260253542133,Bank Transfer,Standard
103936,2023-07-22,2023,Jul,Q3,C2724,Europe,United Kingdom,Electronics,Smartphone,8,1192,0.16,8010.24,923.33,1001.28,0.115268706056248,Credit Card,Standard
103937,2024-02-20,2024,Feb,Q1,C1403,Asia-Pacific,India,Electronics,Television,6,343,0.11,1831.62,563.29,305.27,0.3075364977451655,PayPal,Express
103938,2024-06-05,2024,Jun,Q2,C2423,South America,Chile,Furniture,Table,9,467,0.15,3572.55,1015.69,396.95000000000005,0.28430392856643016,Bank Transfer,Standard
103939,2024-08-03,2024,Aug,Q3,C2832,Europe,Germany,Clothing,Pants,6,240,0.27,1051.2,412.28,175.20000000000002,0.39219939117199387,Bank Transfer,Express
103940,2023-08-06,2023,Aug,Q3,C1404,Asia-Pacific,South Korea,Clothing,Shoes,2,31,0.14,53.32,13.78,26.66,0.2584396099024756,PayPal,Standard
103941,2024-03-26,2024,Mar,Q1,C1973,Europe,France,Clothing,Jacket,9,213,0.02,1878.66,597.23,208.74,0.31790212172505933,PayPal,Express
103942,2024-09-21,2024,Sep,Q3,C1169,Asia-Pacific,China,Furniture,Table,4,1134,0.28,3265.92,385.38,816.48,0.11800044091710758,PayPal,Standard
103943,2023-02-21,2023,Feb,Q1,C2248,Europe,France,Clothing,Pants,1,14,0.11,46.4384,9.6599,46.4384,0.2080153493660419,Credit Card,Express
103944,2023-11-27,2023,Nov,Q4,C1802,Asia-Pacific,South Korea,Clothing,Shoes,7,40,0.18,229.6,27.5,32.8,0.11977351916376307,Bank Transfer,Same-Day
103945,2024-11-21,2024,Nov,Q4,C2505,North America,Canada,Electronics,Television,4,1000,0.12,3520,1018.27,880,0.28928125,Bank Transfer,Express
103946,2023-04-07,2023,Apr,Q2,C2595,Europe,United Kingdom,Electronics,Laptop,8,1549,0.23,9541.84,1688.78,1192.73,0.17698682853621522,Bank Transfer,Same-Day
103947,2023-06-29,2023,Jun,Q2,C1232,Asia-Pacific,South Korea,Electronics,Tablet,1,1979,0.1,1781.1,346.44,1781.1,0.19450901128516088,Credit Card,Same-Day
103948,2024-01-15,2024,Jan,Q1,C2025,Europe,United Kingdom,Electronics,Smartphone,3,1359,0.19,3302.37,760.28,1100.79,0.23022253714756372,Bank Transfer,Express
103949,2023-05-19,2023,May,Q2,C2478,Europe,Italy,Clothing,Shoes,9,241,0.13,1887.03,237.95,209.67,0.1260976243090995,PayPal,Same-Day
103950,2024-04-22,2024,Apr,Q2,C1224,South America,Argentina,Clothing,Shoes,4,164,0.22,511.68,87.04,127.92,0.17010631644777988,Bank Transfer,Standard
103951,2024-01-10,2024,Jan,Q1,C1778,South America,Chile,Clothing,Shoes,10,40,0.09,364,85.06,36.4,0.2336813186813187,Bank Transfer,Express
103952,2023-12-07,2023,Dec,Q4,C1251,Asia-Pacific,South Korea,Electronics,Tablet,9,500,0.21,3555,1010.11,395,0.2841378340365682,PayPal,Standard
103953,2023-08-07,2023,Aug,Q3,C2284,North America,Mexico,Furniture,Sofa,7,376,0.11,2342.48,700.1,334.64,0.29887128171852057,Bank Transfer,Express
103954,2023-07-14,2023,Jul,Q3,C1361,North America,Canada,Furniture,Lamp,9,1211,0.06,10245.06,3707.35,1138.34,0.3618670852098475,Bank Transfer,Express
103955,2024-03-07,2024,Mar,Q1,C2502,Asia-Pacific,South Korea,Electronics,Television,1,1003,0.21,792.37,208.41,792.37,0.2630210633921022,Credit Card,Express
103956,2024-09-25,2024,Sep,Q3,C1971,Europe,France,Clothing,Jacket,3,204,0.13,532.44,186.72,177.48000000000002,0.3506874013973405,PayPal,Express
103957,2023-09-16,2023,Sep,Q3,C2025,North America,United States,Furniture,Sofa,7,292,0.09,1860.04,374.35,265.71999999999997,0.20125911270725363,Credit Card,Same-Day
103958,2023-10-12,2023,Oct,Q4,C1620,North America,United States,Furniture,Sofa,7,1297,0.26,6718.46,2468.19,959.78,0.36737436853088357,Bank Transfer,Express
103959,2023-03-08,2023,Mar,Q1,C2851,South America,Chile,Furniture,Lamp,7,1113,0.05,7401.45,1019.71,1057.35,0.13777165285180606,PayPal,Express
103960,2023-01-14,2023,Jan,Q1,C2352,South America,Argentina,Clothing,Jacket,6,77,0.23,355.74,74.06,59.29,0.2081857536402991,PayPal,Standard
103961,2023-10-10,2023,Oct,Q4,C1317,South America,Chile,Clothing,Pants,8,300,0.18,1968,455.93,246,0.2316717479674797,Bank Transfer,Standard
103962,2024-04-18,2024,Apr,Q2,C1058,North America,United States,Electronics,Television,3,1255,0.22,2936.7,639.31,978.9,0.21769673442980214,PayPal,Same-Day
103963,2023-10-06,2023,Oct,Q4,C2604,South America,Brazil,Electronics,Smartphone,6,881,0.14,4545.96,1501.9,757.66,0.3303812616037097,Bank Transfer,Standard
103964,2024-07-05,2024,Jul,Q3,C2396,Asia-Pacific,Australia,Furniture,Table,5,184,0.11,818.8,175.9,163.76,0.21482657547630682,Credit Card,Same-Day
103965,2023-03-31,2023,Mar,Q1,C1900,Asia-Pacific,India,Electronics,Smartphone,8,620,0.08,4563.2,927.44,570.4,0.20324333800841518,PayPal,Standard
