"Order_ID","Order_Date","Customer_ID","Region","Country","Category","Subcategory","Quantity","Unit_Price","Discount","Revenue","Profit","Payment_Method","Shipping_Mode"
103993,2024-08-05,"C1759","South America","Brazil","Clothing","Jacket",8,87,0.13,605.52,152.84,"Bank Transfer","Express"
103994,2024-06-18,"C2375","Europe","Italy","Electronics","Laptop",3,1850,0.19,4495.5,1501.32,"Credit Card","Express"
103995,2023-11-18,"C1243","Asia-Pacific","Australia","Clothing","Shirt",5,207,0.21,817.65,174.01,"Credit Card","Standard"
103996,2023-07-13,"C1144","South America","Argentina","Clothing","Jacket",2,289,0.03,560.66,65,"Bank Transfer","Standard"
103997,2024-04-04,"C1614","South America","Argentina","Clothing","Pants",2,93,0.11,165.54,50.69,"Credit Card","Same-Day"
103998,2024-11-17,"C2585","Europe","France","Furniture","Chair",6,1452,0.14,7492.32,1674.66,"Credit Card","Standard"
103999,2023-07-04,"C1462","North America","Canada","Furniture","Sofa",3,219,0.12,578.16,134.99,"Credit Card","Express"
104000,2023-09-27,"C2862","South America","Argentina","Clothing","Shirt",7,208,0.26,1077.44,295.94,"Bank Transfer","Standard"
104001,2023-01-31,"C1385","South America","Chile","Electronics","Laptop",6,361,0.22,1689.48,187.14,"PayPal","Standard"
104002,2023-07-24,"C1671","Europe","France","Clothing","Jacket",7,28,0.18,160.72,18.84,"Credit Card","Same-Day"
104003,2024-03-16,"C1257","Asia-Pacific","Japan","Electronics","Laptop",6,1387,0.28,5991.84,1528.26,"Bank Transfer","Express"
104004,2024-06-06,"C2103","Asia-Pacific","China","Furniture","Lamp",1,207,0.14,178.02,64.52,"Credit Card","Same-Day"
104005,2023-09-25,"C1264","Europe","Spain","Clothing","Jacket",9,151,0.14,1168.74,154.32,"PayPal","Express"
104006,2024-12-25,"C1707","South America","Chile","Electronics","Television",3,939,0.14,2422.62,475.56,"Credit Card","Express"
104007,2024-07-30,"C1002","Europe","Germany","Clothing","Pants",8,139,0.27,811.76,245.14,"Bank Transfer","Express"
104008,2023-11-27,"C1896","Europe","Germany","Clothing","Shirt",10,128,0.25,960,262.67,"Credit Card","Express"
104009,2024-07-15,"C2899","North America","United States","Clothing","Jacket",5,168,0.23,646.8,235.12,"PayPal","Express"
104010,2024-02-04,"C2515","Europe","Germany","Furniture","Chair",7,148,0.01,1025.64,158.31,"Bank Transfer","Standard"
104011,2023-10-02,"C1573","Europe","Italy","Clothing","Pants",4,175,0.27,511,189.24,"PayPal","Standard"
104012,2023-04-13,"C1563","North America","Canada","Furniture","Chair",3,393,0.26,872.46,148.12,"PayPal","Standard"
104013,2024-02-19,"C2639","North America","Mexico","Clothing","Pants",5,133,0.01,658.35,67.5,"PayPal","Express"
104014,2024-08-14,"C1092","South America","Chile","Clothing","Shirt",4,166,0.27,484.72,108.59,"PayPal","Same-Day"
104015,2023-11-18,"C1209","Europe","Italy","Electronics","Laptop",9,1643,0.01,14639.13,4337.76,"Credit Card","Standard"
104016,2023-01-11,"C1288","Europe","United Kingdom","Furniture","Table",5,1363,0.17,5656.45,1986.55,"Credit Card","Same-Day"
104017,2023-03-14,"C1431","South America","Brazil","Electronics","Tablet",3,492,0.2,1180.8,160.06,"Credit Card","Standard"
104018,2023-10-14,"C1628","North America","Canada","Electronics","Television",2,941,0.07,1750.26,523.27,"Bank Transfer","Standard"
104019,2024-07-09,"C1499","Europe","Italy","Electronics","Tablet",9,1221,0.17,9120.87,1167.91,"PayPal","Express"
104020,2024-01-22,"C2019","South America","Argentina","Clothing","Shoes",7,141,0.05,937.65,324.45,"PayPal","Standard"
104021,2024-08-24,"C2537","South America","Argentina","Clothing","Jacket",2,264,0.16,443.52,96.3,"PayPal","Same-Day"
104022,2023-07-23,"C1088","Europe","Spain","Electronics","Smartphone",6,334,0.11,1783.56,202.6,"Credit Card","Same-Day"
104023,2023-06-26,"C2818","South America","Brazil","Furniture","Lamp",5,1242,0.15,5278.5,552.28,"Credit Card","Standard"
104024,2023-10-28,"C1563","North America","United States","Electronics","Tablet",4,1952,0.06,7339.52,2907.12,"PayPal","Same-Day"
104025,2024-08-17,"C2759","Asia-Pacific","India","Furniture","Table",9,165,0.09,1351.35,216.57,"Credit Card","Standard"
104026,2023-03-11,"C2086","North America","Mexico","Electronics","Smartphone",2,771,0.2,1233.6,405.13,"Bank Transfer","Standard"
104027,2024-12-02,"C1732","Asia-Pacific","Australia","Furniture","Chair",3,400,0.19,972,199.33,"Credit Card","Standard"
104028,2024-02-10,"C1348","North America","Canada","Furniture","Chair",8,1008,0.07,7499.52,1750.69,"Credit Card","Standard"
104029,2023-07-06,"C1713","South America","Chile","Clothing","Jacket",5,208,0.12,915.2,212.67,"PayPal","Standard"
104030,2023-09-15,"C1605","Europe","Germany","Electronics","Television",2,1956,0.05,3716.4,562.83,"PayPal","Same-Day"
104031,2024-11-11,"C1352","North America","Canada","Furniture","Chair",7,855,0.27,4369.05,1474.58,"Credit Card","Standard"
104032,2023-11-02,"C1305","Europe","Italy","Furniture","Table",1,917,0.21,724.43,100.41,"Credit Card","Same-Day"
104033,2024-05-09,"C1640","Asia-Pacific","India","Electronics","Tablet",7,1659,0.04,11148.48,2324.07,"PayPal","Standard"
104034,2024-10-13,"C2865","Europe","Italy","Furniture","Table",4,1494,0.14,5139.36,1193.81,"Credit Card","Express"
104035,2024-09-11,"C1186","Asia-Pacific","India","Electronics","Television",7,837,0.19,4745.79,1137.68,"PayPal","Standard"
104036,2023-03-01,"C2307","South America","Brazil","Clothing","Pants",9,260,0.26,1731.6,484.41,"PayPal","Standard"
104037,2024-01-10,"C1694","South America","Chile","Clothing","Shirt",8,172,0.3,963.2,307.13,"Credit Card","Same-Day"
104038,2024-12-24,"C1122","South America","Chile","Electronics","Laptop",8,1145,0.01,9068.4,2614.8,"Credit Card","Same-Day"
104039,2024-09-21,"C1529","South America","Chile","Electronics","Laptop",4,902,0,3608,563.78,"Credit Card","Same-Day"
104040,2023-04-30,"C1013","South America","Argentina","Furniture","Table",7,987,0.04,6632.64,1662.36,"Bank Transfer","Standard"
104041,2023-01-11,"C2663","North America","United States","Clothing","Pants",2,243,0.19,393.66,62.73,"Credit Card","Express"
104042,2024-03-18,"C2445","Asia-Pacific","China","Clothing","Jacket",1,245,0.28,176.4,35.16,"Credit Card","Standard"
104043,2023-08-30,"C1449","Asia-Pacific","Australia","Clothing","Shoes",5,275,0.17,1141.25,362.34,"Credit Card","Same-Day"
104044,2023-10-10,"C1790","Europe","United Kingdom","Electronics","Tablet",4,1546,0.18,5070.88,2005.4,"Credit Card","Standard"
104045,2023-04-16,"C2275","Europe","France","Electronics","Television",8,758,0.21,4790.56,1127.66,"PayPal","Same-Day"
104046,2024-12-10,"C1329","Europe","Germany","Electronics","Tablet",5,1273,0.26,4710.1,798.52,"PayPal","Express"
104047,2023-11-27,"C1621","North America","Mexico","Clothing","Pants",1,27,0.28,19.44,5.25,"Bank Transfer","Same-Day"
104048,2024-05-10,"C2988","Europe","Germany","Electronics","Laptop",8,1151,0.23,7090.16,2231.66,"Bank Transfer","Standard"
104049,2023-09-06,"C1927","North America","Mexico","Clothing","Shoes",6,270,0.13,1409.4,495.83,"Bank Transfer","Same-Day"
104050,2023-08-02,"C2491","South America","Brazil","Electronics","Smartphone",10,599,0.02,5870.2,774.59,"Bank Transfer","Standard"
104051,2023-03-06,"C2120","Europe","France","Furniture","Lamp",6,1421,0.16,7161.84,1273.71,"Credit Card","Express"
104052,2024-11-23,"C2539","North America","United States","Furniture","Sofa",10,826,0.1,7434,2101.4,"Bank Transfer","Same-Day"
104053,2024-09-24,"C2100","North America","Mexico","Furniture","Chair",10,263,0,2630,766.42,"Bank Transfer","Same-Day"
104054,2024-08-24,"C2837","North America","United States","Clothing","Shirt",2,142,0.21,224.36,66.14,"PayPal","Same-Day"
104055,2024-09-25,"C2998","Europe","Italy","Furniture","Table",7,322,0.05,2141.3,655.27,"Credit Card","Express"
104056,2024-09-04,"C1536","Europe","Italy","Electronics","Tablet",5,1317,0.14,5663.1,2121.29,"Bank Transfer","Express"
104057,2024-03-30,"C1014","Asia-Pacific","India","Furniture","Table",7,197,0.08,1268.68,226.55,"Bank Transfer","Same-Day"
104058,2024-11-13,"C2823","South America","Brazil","Furniture","Chair",5,237,0.14,1019.1,328.62,"PayPal","Same-Day"
104059,2024-04-06,"C1770","Asia-Pacific","China","Electronics","Television",6,1563,0.18,7689.96,1503.2,"Bank Transfer","Standard"
104060,2023-11-02,"C1346","South America","Argentina","Clothing","Jacket",8,256,0.03,1986.56,476.76,"PayPal","Standard"
104061,2024-04-23,"C2692","Asia-Pacific","South Korea","Electronics","Laptop",2,621,0.08,1142.64,420.15,"Credit Card","Express"
104062,2024-10-15,"C1594","Asia-Pacific","India","Clothing","Pants",1,31,0.06,29.14,10.21,"Bank Transfer","Standard"
104063,2023-07-14,"C1748","South America","Brazil","Clothing","Jacket",8,114,0.12,802.56,121.75,"PayPal","Same-Day"
104064,2023-06-02,"C1763","Europe","Germany","Furniture","Lamp",1,664,0.16,557.76,182.17,"Credit Card","Express"
104065,2024-02-16,"C2386","South America","Brazil","Electronics","Laptop",9,1891,0.09,15487.29,3357.76,"Credit Card","Same-Day"
104066,2024-02-05,"C1220","Europe","United Kingdom","Electronics","Tablet",8,777,0.01,6153.84,1227.96,"PayPal","Same-Day"
104067,2024-08-10,"C1031","Europe","Germany","Clothing","Jacket",2,140,0.06,263.2,57.94,"Credit Card","Express"
104068,2024-05-03,"C2433","Europe","United Kingdom","Clothing","Jacket",10,166,0.16,1394.4,454.23,"PayPal","Express"
104069,2023-11-08,"C2922","South America","Chile","Furniture","Chair",9,1479,0.18,10915.02,4007.72,"Credit Card","Standard"
104070,2023-03-06,"C2362","South America","Argentina","Clothing","Shoes",1,150,0.24,114,27.32,"Credit Card","Standard"
104071,2024-12-11,"C1594","South America","Brazil","Electronics","Smartphone",5,953,0.29,3383.15,1191.53,"Credit Card","Express"
104072,2024-10-28,"C1423","Europe","Italy","Furniture","Chair",4,833,0.13,2898.84,307.67,"PayPal","Express"
104073,2024-04-14,"C2460","Asia-Pacific","India","Clothing","Shirt",2,23,0.25,34.5,11.49,"Credit Card","Standard"
104074,2024-07-27,"C1073","Asia-Pacific","India","Clothing","Shoes",2,278,0,556,220.08,"Bank Transfer","Express"
104075,2024-07-28,"C2255","North America","Canada","Clothing","Pants",1,45,0.26,33.3,4.31,"Credit Card","Standard"
104076,2023-10-25,"C2758","South America","Argentina","Clothing","Pants",4,298,0.19,965.52,351.89,"PayPal","Express"
104077,2023-05-06,"C1061","South America","Brazil","Furniture","Chair",2,1110,0.15,1887,483.59,"Credit Card","Standard"
104078,2023-06-28,"C1031","Europe","Germany","Clothing","Pants",1,133,0.09,121.03,26.71,"Credit Card","Standard"
104079,2023-11-21,"C1152","North America","United States","Furniture","Table",6,516,0.11,2755.44,817.97,"Credit Card","Express"
104080,2023-08-03,"C2525","Europe","Germany","Furniture","Chair",6,407,0.13,2124.54,515.35,"Credit Card","Express"
104081,2024-06-10,"C1557","North America","Mexico","Electronics","Smartphone",3,1411,0.13,3682.71,903.91,"PayPal","Standard"
104082,2024-08-20,"C2349","North America","Mexico","Furniture","Sofa",4,639,0.11,2274.84,754.74,"Credit Card","Standard"
104083,2024-03-12,"C1250","Europe","Italy","Furniture","Sofa",5,1305,0.07,6068.25,1697.02,"PayPal","Standard"
104084,2023-08-11,"C2174","South America","Chile","Furniture","Lamp",9,768,0.01,6842.88,1043.18,"Bank Transfer","Express"
104085,2024-09-19,"C1297","Asia-Pacific","Japan","Furniture","Chair",4,1392,0.13,4844.16,992.56,"PayPal","Express"
104086,2023-07-31,"C2237","Europe","Germany","Electronics","Laptop",2,316,0.09,575.12,120.45,"Bank Transfer","Express"
104087,2023-06-08,"C2002","Europe","Italy","Clothing","Shoes",2,55,0.05,104.5,40.96,"PayPal","Express"
104088,2024-09-28,"C1568","North America","Canada","Electronics","Tablet",3,1182,0.2,2836.8,808.68,"Credit Card","Express"
104089,2024-03-23,"C1815","Europe","France","Furniture","Table",4,1244,0.26,3682.24,578.6,"Bank Transfer","Express"
104090,2023-05-13,"C1917","North America","Mexico","Clothing","Pants",4,78,0.29,221.52,81.99,"Credit Card","Same-Day"
104091,2023-03-26,"C1245","South America","Brazil","Furniture","Lamp",4,274,0.06,1030.24,174.45,"PayPal","Standard"
104092,2024-12-07,"C1177","South America","Brazil","Furniture","Chair",7,1342,0.13,8172.78,2087.83,"Bank Transfer","Express"
104093,2024-04-17,"C2683","North America","Canada","Furniture","Table",4,598,0.12,2104.96,321.31,"Bank Transfer","Standard"
104094,2023-08-24,"C2886","Asia-Pacific","South Korea","Clothing","Jacket",5,15,0.08,69,11.91,"Bank Transfer","Express"
104095,2023-08-13,"C1852","Asia-Pacific","Japan","Electronics","Laptop",10,1707,0.23,13143.9,2116.88,"Credit Card","Express"
104096,2024-02-04,"C1125","Europe","Spain","Electronics","Tablet",2,989,0.27,1443.94,381.56,"Bank Transfer","Express"
104097,2023-08-14,"C2453","North America","Mexico","Furniture","Chair",6,1495,0.2,7176,1550.43,"Credit Card","Express"
104098,2024-03-26,"C1732","Asia-Pacific","China","Furniture","Lamp",8,712,0.23,4385.92,1136.85,"Credit Card","Express"
104099,2024-11-16,"C1397","Europe","Italy","Electronics","Laptop",3,1641,0.03,4775.31,1714.59,"Credit Card","Express"
104100,2023-09-25,"C2687","North America","United States","Electronics","Television",6,914,0.23,4222.68,1119.44,"PayPal","Express"
104101,2024-11-28,"C2083","Europe","Germany","Furniture","Sofa",7,513,0.17,2980.53,486.86,"Credit Card","Express"
104102,2023-06-30,"C2702","North America","Canada","Furniture","Chair",1,609,0.1,548.1,67.79,"Bank Transfer","Express"
104103,2023-01-24,"C2457","Asia-Pacific","China","Electronics","Tablet",6,995,0.19,4835.7,1651.11,"Credit Card","Express"
104104,2023-07-02,"C1838","Asia-Pacific","South Korea","Furniture","Table",6,885,0.02,5203.8,984.6,"PayPal","Express"
104105,2023-03-12,"C1722","Europe","Germany","Electronics","Tablet",1,349,0.02,342.02,81.47,"Bank Transfer","Standard"
104106,2023-04-18,"C1841","Europe","Spain","Furniture","Sofa",4,588,0.3,1646.4,224.21,"Credit Card","Same-Day"
104107,2024-04-03,"C2696","South America","Argentina","Furniture","Lamp",4,570,0.2,1824,186.76,"Credit Card","Express"
104108,2024-10-22,"C1692","South America","Argentina","Furniture","Chair",5,1074,0.09,4886.7,1874.9,"Credit Card","Express"
104109,2023-01-13,"C1014","Europe","Germany","Electronics","Tablet",9,1482,0.13,11604.06,1456.75,"Bank Transfer","Standard"
104110,2023-01-03,"C2514","Asia-Pacific","Japan","Clothing","Shoes",7,244,0.15,1451.8,569.41,"Credit Card","Standard"
104111,2023-12-02,"C2851","Asia-Pacific","China","Clothing","Shoes",5,253,0.15,1075.25,361.6,"Credit Card","Same-Day"
104112,2024-09-03,"C1891","Asia-Pacific","India","Electronics","Laptop",2,209,0.08,384.56,131.14,"Credit Card","Standard"
104113,2024-04-03,"C2264","South America","Brazil","Clothing","Pants",9,179,0.05,1530.45,425.63,"Bank Transfer","Standard"
104114,2023-06-02,"C1341","North America","Mexico","Furniture","Sofa",8,119,0.08,875.84,184.37,"Credit Card","Standard"
104115,2023-06-20,"C1169","Europe","United Kingdom","Clothing","Pants",9,114,0.1,923.4,344.84,"PayPal","Same-Day"
104116,2024-11-23,"C1085","Asia-Pacific","South Korea","Furniture","Table",1,811,0.28,583.92,212.93,"Bank Transfer","Express"
104117,2023-02-16,"C2395","Asia-Pacific","China","Clothing","Shirt",3,213,0.29,453.69,88.29,"PayPal","Express"
104118,2023-02-01,"C1817","South America","Brazil","Clothing","Shoes",4,112,0.05,425.6,146.49,"Credit Card","Same-Day"
104119,2024-02-26,"C2576","Asia-Pacific","Australia","Furniture","Table",6,1231,0.19,5982.66,925.18,"Credit Card","Same-Day"
104120,2024-12-06,"C2892","Europe","Italy","Clothing","Shirt",2,208,0.05,395.2,124.43,"Bank Transfer","Same-Day"
104121,2024-03-27,"C1485","Europe","Spain","Clothing","Pants",10,267,0.25,2002.5,432.47,"PayPal","Same-Day"
104122,2023-09-01,"C1941","South America","Chile","Furniture","Lamp",6,693,0.25,3118.5,991.7,"Bank Transfer","Standard"
104123,2023-12-31,"C2983","North America","Canada","Furniture","Lamp",4,247,0.02,968.24,315.79,"Bank Transfer","Standard"
104124,2023-12-06,"C2261","Asia-Pacific","Australia","Clothing","Shoes",1,162,0.15,137.7,35.66,"PayPal","Same-Day"
104125,2023-02-08,"C1842","Asia-Pacific","Australia","Furniture","Sofa",9,613,0.21,4358.43,522.5,"Credit Card","Standard"
104126,2023-01-28,"C1442","North America","Canada","Clothing","Shoes",4,48,0.16,161.28,62.85,"PayPal","Express"
104127,2023-10-28,"C2524","South America","Brazil","Electronics","Tablet",1,1763,0.2,1410.4,417.36,"Credit Card","Same-Day"
104128,2023-08-28,"C1402","Europe","France","Clothing","Pants",5,224,0.08,1030.4,157.16,"PayPal","Standard"
104129,2024-06-04,"C2688","Asia-Pacific","China","Electronics","Television",2,368,0.04,706.56,101.69,"PayPal","Same-Day"
104130,2024-02-26,"C2680","Europe","France","Furniture","Sofa",2,1456,0.24,2213.12,746.11,"Bank Transfer","Same-Day"
104131,2024-08-19,"C1872","Europe","Italy","Electronics","Tablet",1,1171,0.23,901.67,124.81,"PayPal","Standard"
104132,2023-10-08,"C1299","Europe","Italy","Clothing","Jacket",7,62,0.29,308.14,112.33,"Credit Card","Express"
104133,2024-09-06,"C1932","South America","Brazil","Electronics","Television",5,590,0.28,2124,492.01,"Bank Transfer","Express"
104134,2023-08-17,"C1797","Europe","Spain","Furniture","Chair",1,1190,0.19,963.9,295.55,"PayPal","Standard"
104135,2024-04-14,"C2489","Europe","Germany","Electronics","Laptop",10,1961,0,19610,1984.81,"Credit Card","Same-Day"
104136,2023-08-07,"C1756","Europe","Spain","Furniture","Sofa",10,1453,0.15,12350.5,2180.25,"Credit Card","Same-Day"
104137,2024-11-24,"C2468","North America","Canada","Clothing","Jacket",8,60,0.03,465.6,47.43,"Bank Transfer","Standard"
104138,2023-12-27,"C2907","Europe","United Kingdom","Furniture","Table",8,970,0.11,6906.4,2664.32,"Credit Card","Express"
104139,2024-08-13,"C1868","Asia-Pacific","Australia","Furniture","Chair",2,107,0.12,188.32,25.55,"PayPal","Same-Day"
104140,2024-04-27,"C2074","Asia-Pacific","Japan","Furniture","Lamp",7,826,0.06,5435.08,1043.27,"PayPal","Same-Day"
104141,2024-12-19,"C1606","Europe","United Kingdom","Clothing","Shirt",7,258,0.19,1462.86,179.79,"Bank Transfer","Same-Day"
104142,2024-02-15,"C1688","Europe","Germany","Electronics","Laptop",1,1278,0.27,932.94,371.1,"Credit Card","Standard"
104143,2024-11-20,"C2325","Asia-Pacific","South Korea","Clothing","Pants",1,228,0.06,214.32,80.75,"PayPal","Standard"
104144,2023-09-30,"C1726","South America","Chile","Clothing","Pants",5,128,0.28,460.8,113.57,"Bank Transfer","Express"
104145,2024-04-28,"C2176","Europe","United Kingdom","Electronics","Smartphone",4,231,0.21,729.96,152.56,"Bank Transfer","Same-Day"
104146,2023-11-17,"C1024","Europe","Germany","Furniture","Lamp",2,435,0.08,800.4,113.77,"Bank Transfer","Standard"
104147,2023-06-24,"C1278","South America","Argentina","Furniture","Chair",5,432,0.01,2138.4,254.26,"PayPal","Express"
104148,2024-07-15,"C2731","South America","Brazil","Clothing","Pants",8,298,0.17,1978.72,390.96,"PayPal","Standard"
104149,2023-07-14,"C2603","South America","Chile","Electronics","Tablet",6,521,0.22,2438.28,467.18,"Credit Card","Standard"
104150,2024-09-16,"C1284","South America","Brazil","Electronics","Laptop",2,1826,0.16,3067.68,1011.6,"PayPal","Express"
104151,2023-02-14,"C2225","Europe","France","Clothing","Pants",9,275,0.08,2277,538.26,"PayPal","Express"
104152,2024-07-26,"C2697","Europe","Spain","Electronics","Smartphone",10,1385,0.14,11911,4149.17,"Credit Card","Standard"
104153,2023-09-02,"C2628","Asia-Pacific","Australia","Clothing","Shirt",4,210,0.09,764.4,216.27,"Credit Card","Same-Day"
104154,2023-08-06,"C1075","Europe","Italy","Clothing","Shoes",6,30,0.07,167.4,64.09,"Credit Card","Express"
104155,2024-01-23,"C1597","North America","Mexico","Clothing","Shirt",3,204,0.13,532.44,168.95,"Bank Transfer","Express"
104156,2023-06-03,"C2631","North America","Canada","Furniture","Chair",9,144,0.27,946.08,134.36,"PayPal","Same-Day"
104157,2024-09-18,"C1880","Asia-Pacific","China","Clothing","Shirt",5,166,0.04,796.8,96.99,"Bank Transfer","Same-Day"
104158,2024-11-26,"C1740","Europe","France","Clothing","Pants",5,245,0.23,943.25,349.39,"PayPal","Same-Day"
104159,2023-05-26,"C1090","South America","Brazil","Clothing","Shoes",1,287,0.14,246.82,87.42,"Credit Card","Express"
104160,2024-02-17,"C2668","Europe","Germany","Furniture","Sofa",10,1081,0.13,9404.7,3581.91,"Credit Card","Same-Day"
104161,2023-03-18,"C1695","Asia-Pacific","India","Furniture","Lamp",5,1474,0.16,6190.8,777.94,"PayPal","Standard"
104162,2024-09-04,"C1676","Asia-Pacific","Japan","Electronics","Television",7,287,0.01,1988.91,329.03,"Credit Card","Same-Day"
104163,2024-12-13,"C1896","South America","Chile","Clothing","Shirt",5,66,0.23,254.1,73.83,"Credit Card","Standard"
104164,2023-06-27,"C2647","South America","Chile","Clothing","Pants",10,75,0.22,585,121.78,"PayPal","Express"
104165,2024-01-25,"C2525","Asia-Pacific","South Korea","Electronics","Television",4,1228,0.24,3733.12,754.91,"Credit Card","Express"
104166,2023-07-30,"C1669","South America","Brazil","Clothing","Pants",2,52,0.14,89.44,30.13,"Bank Transfer","Express"
104167,2023-05-24,"C1328","Asia-Pacific","China","Furniture","Chair",1,385,0.08,354.2,128.83,"Credit Card","Express"
104168,2024-12-26,"C1432","South America","Argentina","Electronics","Television",1,487,0.28,350.64,88.23,"PayPal","Express"
104169,2023-04-23,"C2421","Europe","Germany","Electronics","Laptop",10,1519,0,15190,2383.96,"PayPal","Express"
104170,2023-04-08,"C2014","Asia-Pacific","India","Electronics","Laptop",7,1007,0.14,6062.14,1368.61,"Credit Card","Standard"
104171,2024-08-18,"C2472","North America","Mexico","Furniture","Table",8,1106,0.17,7343.84,2641.52,"Credit Card","Express"
104172,2023-12-02,"C2102","Europe","France","Furniture","Chair",4,253,0.22,789.36,302.85,"Credit Card","Same-Day"
104173,2023-12-03,"C1093","North America","Mexico","Electronics","Television",3,420,0.25,945,141,"Credit Card","Express"
104174,2023-07-09,"C1375","Asia-Pacific","Australia","Furniture","Chair",7,891,0.24,4740.12,1475.88,"Credit Card","Express"
104175,2023-06-27,"C1244","Europe","Spain","Furniture","Chair",7,145,0.2,812,144.29,"PayPal","Express"
104176,2024-06-18,"C2464","Asia-Pacific","China","Electronics","Tablet",8,949,0.01,7516.08,1376.61,"Credit Card","Express"
104177,2023-03-09,"C1223","Asia-Pacific","Australia","Clothing","Shoes",8,282,0.15,1917.6,265.73,"PayPal","Standard"
104178,2024-02-07,"C1922","Europe","United Kingdom","Electronics","Tablet",5,1749,0.13,7608.15,2286.61,"PayPal","Express"
104179,2024-06-13,"C1785","South America","Argentina","Clothing","Shoes",4,23,0.26,68.08,13.29,"PayPal","Standard"
104180,2024-01-30,"C2853","Europe","Germany","Clothing","Shirt",3,41,0.06,115.62,37.8,"Bank Transfer","Express"
104181,2024-05-15,"C2059","North America","Canada","Electronics","Television",4,616,0.07,2291.52,236.55,"Credit Card","Standard"
104182,2024-02-06,"C2456","Europe","Spain","Electronics","Laptop",8,375,0.02,2940,471.21,"Credit Card","Express"
104183,2023-10-07,"C1565","Europe","United Kingdom","Clothing","Shirt",2,66,0.25,99,9.95,"Bank Transfer","Same-Day"
104184,2024-07-21,"C2694","Europe","France","Clothing","Shirt",8,28,0.07,208.32,74.55,"Bank Transfer","Same-Day"
104185,2024-03-31,"C1506","South America","Argentina","Furniture","Table",9,731,0.25,4934.25,1670.89,"Credit Card","Same-Day"
104186,2023-08-04,"C2048","North America","Mexico","Electronics","Laptop",6,1517,0.13,7918.74,2250.42,"Bank Transfer","Standard"
104187,2024-03-12,"C1911","Europe","Germany","Electronics","Smartphone",3,839,0.2,2013.6,658.28,"Bank Transfer","Standard"
104188,2023-12-21,"C2005","South America","Chile","Clothing","Jacket",4,294,0.02,1152.48,321.46,"PayPal","Standard"
104189,2023-06-17,"C2947","Asia-Pacific","China","Furniture","Table",8,466,0.12,3280.64,888.73,"Credit Card","Express"
104190,2024-01-13,"C2510","Asia-Pacific","Japan","Electronics","Tablet",10,1177,0.19,9533.7,2885.62,"Credit Card","Same-Day"
104191,2023-05-30,"C1176","Asia-Pacific","Japan","Electronics","Television",6,1508,0.03,8776.56,3202.5,"Bank Transfer","Same-Day"
104192,2023-05-26,"C1941","Europe","Italy","Furniture","Chair",9,959,0.29,6128.01,1189.29,"Bank Transfer","Same-Day"
104193,2024-05-24,"C1413","South America","Brazil","Clothing","Jacket",5,172,0.04,825.6,234.25,"Credit Card","Same-Day"
104194,2023-10-04,"C1527","Europe","Germany","Clothing","Pants",4,277,0.22,864.24,279.6,"Credit Card","Express"
104195,2023-01-28,"C2228","North America","United States","Electronics","Laptop",10,613,0.29,4352.3,858,"PayPal","Same-Day"
104196,2024-05-02,"C1220","Asia-Pacific","Australia","Electronics","Television",6,1957,0.12,10332.96,1418.39,"Credit Card","Express"
104197,2024-12-10,"C2250","South America","Chile","Clothing","Shirt",3,194,0.1,523.8,165.15,"Bank Transfer","Standard"
104198,2024-11-09,"C2193","South America","Chile","Electronics","Tablet",3,1602,0.14,4133.16,1085.08,"Bank Transfer","Express"
104199,2024-10-28,"C2493","Asia-Pacific","China","Electronics","Laptop",1,1824,0.24,1386.24,312.4,"PayPal","Same-Day"
104200,2023-11-15,"C2222","Asia-Pacific","Japan","Furniture","Sofa",7,1406,0.21,7775.18,2939.34,"PayPal","Standard"
104201,2023-12-27,"C1031","South America","Argentina","Clothing","Pants",2,185,0.06,347.8,36.95,"Credit Card","Standard"
104202,2024-07-03,"C1418","Europe","Germany","Furniture","Lamp",6,508,0.18,2499.36,793.31,"PayPal","Standard"
104203,2023-08-01,"C2240","North America","Mexico","Electronics","Laptop",2,1361,0.06,2558.68,455.18,"PayPal","Express"
104204,2024-03-14,"C1458","North America","Canada","Furniture","Sofa",5,1178,0.09,5359.9,1027.91,"Credit Card","Same-Day"
104205,2023-12-15,"C1376","South America","Chile","Furniture","Sofa",3,1145,0.06,3228.9,369.39,"Credit Card","Same-Day"
104206,2024-01-16,"C1741","Asia-Pacific","India","Furniture","Table",5,735,0.11,3270.75,607.28,"Bank Transfer","Standard"
104207,2023-03-17,"C1774","South America","Argentina","Clothing","Shirt",10,249,0.3,1743,349.02,"Credit Card","Express"
104208,2023-01-16,"C2733","South America","Chile","Electronics","Television",8,1978,0.05,15032.8,3699.2,"PayPal","Same-Day"
104209,2024-07-07,"C1033","Asia-Pacific","Australia","Electronics","Tablet",6,1148,0.25,5166,1492.74,"Bank Transfer","Standard"
104210,2023-04-14,"C1475","Asia-Pacific","Australia","Furniture","Chair",8,786,0.18,5156.16,544.32,"Credit Card","Same-Day"
104211,2023-02-12,"C2699","North America","Mexico","Clothing","Pants",4,262,0.18,859.36,150.78,"PayPal","Standard"
104212,2024-05-27,"C1541","North America","Mexico","Clothing","Shoes",1,204,0.29,144.84,20.82,"Bank Transfer","Same-Day"
104213,2024-08-21,"C1146","North America","United States","Electronics","Television",10,1355,0.19,10975.5,3065.3,"Bank Transfer","Standard"
104214,2024-09-26,"C2800","North America","Mexico","Clothing","Shoes",2,270,0.06,507.6,162.87,"Bank Transfer","Same-Day"
